component,overlap_start_ns,overlap_end_ns,overlap_duration_ns,running_requests_cluster,waiting_requests_cluster,decode_prealloc_queue_requests_cluster,decode_transfer_queue_requests_cluster,running_requests_workers_aligned,waiting_requests_workers_aligned,decode_prealloc_queue_requests_workers_aligned,decode_transfer_queue_requests_workers_aligned,cluster_reconstruction_method,validation_status
decode,1786169532806495265,1786169533657379419,850884154,10.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169533657379419,1786169533806495265,149115846,10.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169533806495265,1786169534657379419,850884154,10.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169534657379419,1786169534806495265,149115846,11.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169534806495265,1786169535657379419,850884154,11.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169535657379419,1786169535806495265,149115846,11.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169535806495265,1786169536657379419,850884154,11.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169536657379419,1786169536806495265,149115846,11.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169536806495265,1786169537657379419,850884154,11.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169537657379419,1786169537806495265,149115846,11.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169537806495265,1786169538657379419,850884154,11.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169538657379419,1786169538806495265,149115846,11.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169538806495265,1786169539657379419,850884154,11.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169539657379419,1786169539806495265,149115846,11.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169539806495265,1786169540657379419,850884154,11.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169540657379419,1786169540806495265,149115846,11.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169540806495265,1786169541657379419,850884154,11.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169541657379419,1786169541806495265,149115846,11.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169541806495265,1786169542657379419,850884154,11.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169542657379419,1786169542806495265,149115846,11.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169542806495265,1786169543657379419,850884154,11.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169543657379419,1786169543806495265,149115846,11.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169543806495265,1786169544657379419,850884154,11.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169544657379419,1786169544806495265,149115846,11.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169544806495265,1786169545657379419,850884154,11.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169545657379419,1786169545806495265,149115846,11.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169545806495265,1786169546657379419,850884154,11.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169546657379419,1786169546806495265,149115846,11.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169546806495265,1786169547657379419,850884154,11.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169547657379419,1786169547806495265,149115846,11.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169547806495265,1786169548657379419,850884154,11.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169548657379419,1786169548806495265,149115846,11.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169548806495265,1786169549657379419,850884154,11.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169549657379419,1786169549806495265,149115846,11.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169549806495265,1786169550657379419,850884154,11.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169550657379419,1786169550806495265,149115846,11.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169550806495265,1786169551657379419,850884154,11.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169551657379419,1786169551806495265,149115846,11.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169551806495265,1786169552657379419,850884154,11.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169552657379419,1786169552806495265,149115846,11.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169552806495265,1786169553657379419,850884154,11.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169553657379419,1786169553806495265,149115846,11.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169553806495265,1786169554657379419,850884154,11.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169554657379419,1786169554806495265,149115846,11.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169554806495265,1786169555657379419,850884154,11.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169555657379419,1786169555806495265,149115846,11.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169555806495265,1786169556657379419,850884154,11.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169556657379419,1786169556806495265,149115846,11.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169556806495265,1786169557657379419,850884154,11.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169557657379419,1786169557806495265,149115846,11.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169557806495265,1786169558657379419,850884154,11.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169558657379419,1786169558806495265,149115846,11.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169558806495265,1786169559657379419,850884154,11.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169559657379419,1786169559806495265,149115846,11.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169559806495265,1786169560657379419,850884154,11.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169560657379419,1786169560806495265,149115846,11.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169560806495265,1786169561657379419,850884154,11.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169561657379419,1786169561806495265,149115846,11.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169561806495265,1786169562657379419,850884154,11.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169562657379419,1786169562806495265,149115846,11.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169562806495265,1786169563657379419,850884154,11.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169563657379419,1786169563806495265,149115846,11.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169563806495265,1786169564657379419,850884154,11.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169564657379419,1786169564806495265,149115846,11.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169564806495265,1786169565657379419,850884154,4.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169565657379419,1786169565806495265,149115846,4.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169565806495265,1786169566657379419,850884154,4.0,0.0,0.5,0.0,,,,,,Validated reconstruction
decode,1786169566657379419,1786169566806495265,149115846,2.0,0.0,0.5,0.0,,,,,,Validated reconstruction
decode,1786169566806495265,1786169567657379419,850884154,2.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169567657379419,1786169567806495265,149115846,2.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169567806495265,1786169568657379419,850884154,2.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169568657379419,1786169568806495265,149115846,2.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169568806495265,1786169569657379419,850884154,2.5,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169569657379419,1786169569806495265,149115846,2.5,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169569806495265,1786169570657379419,850884154,3.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169570657379419,1786169570806495265,149115846,4.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169570806495265,1786169571657379419,850884154,4.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169571657379419,1786169571806495265,149115846,4.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169571806495265,1786169572657379419,850884154,3.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169572657379419,1786169572806495265,149115846,3.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169572806495265,1786169573657379419,850884154,2.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169573657379419,1786169573806495265,149115846,2.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169573806495265,1786169574657379419,850884154,2.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169574657379419,1786169574806495265,149115846,2.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169574806495265,1786169575657379419,850884154,2.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169575657379419,1786169575806495265,149115846,2.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169575806495265,1786169576657379419,850884154,2.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169576657379419,1786169576806495265,149115846,2.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169576806495265,1786169577657379419,850884154,2.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169577657379419,1786169577806495265,149115846,2.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169577806495265,1786169578657379419,850884154,2.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169578657379419,1786169578806495265,149115846,2.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169578806495265,1786169579657379419,850884154,2.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169579657379419,1786169579806495265,149115846,2.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169579806495265,1786169580657379419,850884154,2.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169580657379419,1786169580806495265,149115846,2.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169580806495265,1786169581657379419,850884154,2.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169581657379419,1786169581806495265,149115846,2.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169581806495265,1786169582657379419,850884154,2.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169582657379419,1786169582806495265,149115846,2.5,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169582806495265,1786169583657379419,850884154,2.5,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169583657379419,1786169583806495265,149115846,3.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169583806495265,1786169584657379419,850884154,3.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169584657379419,1786169584806495265,149115846,3.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169584806495265,1786169585657379419,850884154,3.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169585657379419,1786169585806495265,149115846,3.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169585806495265,1786169586657379419,850884154,3.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169586657379419,1786169586806495265,149115846,3.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169586806495265,1786169587657379419,850884154,3.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169587657379419,1786169587806495265,149115846,3.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169587806495265,1786169588657379419,850884154,3.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169588657379419,1786169588806495265,149115846,3.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169588806495265,1786169589657379419,850884154,3.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169589657379419,1786169589806495265,149115846,3.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169589806495265,1786169590657379419,850884154,3.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169590657379419,1786169590806495265,149115846,3.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169590806495265,1786169591657379419,850884154,3.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169591657379419,1786169591806495265,149115846,3.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169591806495265,1786169592657379419,850884154,3.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169592657379419,1786169592806495265,149115846,3.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169592806495265,1786169593657379419,850884154,3.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169593657379419,1786169593806495265,149115846,3.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169593806495265,1786169594657379419,850884154,3.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169594657379419,1786169594806495265,149115846,0.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169594806495265,1786169595657379419,850884154,0.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169595657379419,1786169595806495265,149115846,0.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169595806495265,1786169596657379419,850884154,0.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169596657379419,1786169596806495265,149115846,0.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169596806495265,1786169597657379419,850884154,0.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169597657379419,1786169597806495265,149115846,0.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169597806495265,1786169598657379419,850884154,1.0,0.0,0.0,1.0,,,,,,Validated reconstruction
decode,1786169598657379419,1786169598806495265,149115846,1.0,0.0,0.0,1.0,,,,,,Validated reconstruction
decode,1786169598806495265,1786169599657379419,850884154,1.0,0.0,0.0,1.0,,,,,,Validated reconstruction
decode,1786169599657379419,1786169599806495265,149115846,1.0,0.0,0.0,1.0,,,,,,Validated reconstruction
decode,1786169599806495265,1786169600657379419,850884154,0.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169600657379419,1786169600806495265,149115846,2.3333333333333335,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169600806495265,1786169601657379419,850884154,2.3333333333333335,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169601657379419,1786169601806495265,149115846,3.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169601806495265,1786169602657379419,850884154,3.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169602657379419,1786169602806495265,149115846,3.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169602806495265,1786169603657379419,850884154,3.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169603657379419,1786169603806495265,149115846,3.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169603806495265,1786169604657379419,850884154,3.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169604657379419,1786169604806495265,149115846,3.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169604806495265,1786169605657379419,850884154,3.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169605657379419,1786169605806495265,149115846,3.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169605806495265,1786169606657379419,850884154,3.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169606657379419,1786169606806495265,149115846,3.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169606806495265,1786169607657379419,850884154,3.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169607657379419,1786169607806495265,149115846,4.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169607806495265,1786169608657379419,850884154,5.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169608657379419,1786169608806495265,149115846,5.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169608806495265,1786169609657379419,850884154,5.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169609657379419,1786169609806495265,149115846,5.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169609806495265,1786169610657379419,850884154,4.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169610657379419,1786169610806495265,149115846,4.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169610806495265,1786169611657379419,850884154,4.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169611657379419,1786169611806495265,149115846,4.0,0.0,0.3333333333333333,0.0,,,,,,Validated reconstruction
decode,1786169611806495265,1786169612657379419,850884154,4.0,0.0,0.3333333333333333,0.0,,,,,,Validated reconstruction
decode,1786169612657379419,1786169612806495265,149115846,4.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169612806495265,1786169613657379419,850884154,5.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169613657379419,1786169613806495265,149115846,5.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169613806495265,1786169614657379419,850884154,5.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169614657379419,1786169614806495265,149115846,5.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169614806495265,1786169615657379419,850884154,5.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169615657379419,1786169615806495265,149115846,5.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169615806495265,1786169616657379419,850884154,4.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169616657379419,1786169616806495265,149115846,4.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169616806495265,1786169617657379419,850884154,4.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169617657379419,1786169617806495265,149115846,4.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169617806495265,1786169618657379419,850884154,4.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169618657379419,1786169618806495265,149115846,4.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169618806495265,1786169619657379419,850884154,5.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169619657379419,1786169619806495265,149115846,5.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169619806495265,1786169620657379419,850884154,5.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169620657379419,1786169620806495265,149115846,5.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169620806495265,1786169621657379419,850884154,5.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169621657379419,1786169621806495265,149115846,5.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169621806495265,1786169622657379419,850884154,5.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169622657379419,1786169622806495265,149115846,5.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169622806495265,1786169623657379419,850884154,4.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169623657379419,1786169623806495265,149115846,4.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169623806495265,1786169624657379419,850884154,4.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169624657379419,1786169624806495265,149115846,4.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169624806495265,1786169625657379419,850884154,4.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169625657379419,1786169625806495265,149115846,4.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169625806495265,1786169626657379419,850884154,4.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169626657379419,1786169626806495265,149115846,4.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169626806495265,1786169627657379419,850884154,5.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169627657379419,1786169627806495265,149115846,5.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169627806495265,1786169628657379419,850884154,5.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169628657379419,1786169628806495265,149115846,5.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169628806495265,1786169629657379419,850884154,5.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169629657379419,1786169629806495265,149115846,5.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169629806495265,1786169630657379419,850884154,5.0,0.0,1.0,0.0,,,,,,Validated reconstruction
decode,1786169630657379419,1786169630806495265,149115846,5.0,0.0,0.0,1.0,,,,,,Validated reconstruction
decode,1786169630806495265,1786169631657379419,850884154,5.0,0.0,0.0,1.0,,,,,,Validated reconstruction
decode,1786169631657379419,1786169631806495265,149115846,5.0,0.0,0.0,0.6666666666666666,,,,,,Validated reconstruction
decode,1786169631806495265,1786169632657379419,850884154,5.0,0.0,0.0,0.6666666666666666,,,,,,Validated reconstruction
decode,1786169632657379419,1786169632806495265,149115846,5.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169632806495265,1786169633657379419,850884154,5.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169633657379419,1786169633806495265,149115846,5.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169633806495265,1786169634657379419,850884154,5.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169634657379419,1786169634806495265,149115846,5.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169634806495265,1786169635657379419,850884154,5.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169635657379419,1786169635806495265,149115846,5.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169635806495265,1786169636657379419,850884154,5.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169636657379419,1786169636806495265,149115846,5.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169636806495265,1786169637657379419,850884154,5.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169637657379419,1786169637806495265,149115846,5.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169637806495265,1786169638657379419,850884154,5.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169638657379419,1786169638806495265,149115846,5.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169638806495265,1786169639657379419,850884154,5.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169639657379419,1786169639806495265,149115846,5.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169639806495265,1786169640657379419,850884154,6.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169640657379419,1786169640806495265,149115846,6.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169640806495265,1786169641657379419,850884154,6.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169641657379419,1786169641806495265,149115846,7.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169641806495265,1786169642657379419,850884154,7.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169642657379419,1786169642806495265,149115846,7.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169642806495265,1786169643657379419,850884154,7.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169643657379419,1786169643806495265,149115846,7.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169643806495265,1786169644657379419,850884154,7.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169644657379419,1786169644806495265,149115846,7.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169644806495265,1786169645657379419,850884154,7.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169645657379419,1786169645806495265,149115846,7.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169645806495265,1786169646657379419,850884154,7.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169646657379419,1786169646806495265,149115846,7.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169646806495265,1786169647657379419,850884154,7.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169647657379419,1786169647806495265,149115846,7.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169647806495265,1786169648657379419,850884154,7.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169648657379419,1786169648806495265,149115846,7.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169648806495265,1786169649657379419,850884154,7.5,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169649657379419,1786169649806495265,149115846,7.5,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169649806495265,1786169650657379419,850884154,8.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169650657379419,1786169650806495265,149115846,8.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169650806495265,1786169651657379419,850884154,8.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169651657379419,1786169651806495265,149115846,8.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169651806495265,1786169652657379419,850884154,8.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169652657379419,1786169652806495265,149115846,8.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169652806495265,1786169653657379419,850884154,8.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169653657379419,1786169653806495265,149115846,8.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169653806495265,1786169654657379419,850884154,8.0,0.0,0.0,0.0,,,,,,Validated reconstruction
decode,1786169654657379419,1786169654806495265,149115846,8.0,0.0,0.0,1.0,,,,,,Validated reconstruction
decode,1786169654806495265,1786169655657379419,850884154,8.0,0.0,0.0,1.0,,,,,,Validated reconstruction
decode,1786169655657379419,1786169655806495265,149115846,8.0,0.0,0.0,1.0,,,,,,Validated reconstruction
decode,1786169655806495265,1786169656657379419,850884154,8.0,0.0,0.0,1.0,,,,,,Validated reconstruction
decode,1786169656657379419,1786169656806495265,149115846,8.0,0.0,0.0,1.0,,,,,,Validated reconstruction
decode,1786169656806495265,1786169657657379419,850884154,8.0,0.0,0.0,1.0,,,,,,Validated reconstruction
decode,1786169657657379419,1786169657806495265,149115846,8.0,0.0,0.0,1.0,,,,,,Validated reconstruction
decode,1786169657806495265,1786169658657379419,850884154,8.0,0.0,0.0,1.0,,,,,,Validated reconstruction
decode,1786169658657379419,1786169658806495265,149115846,8.0,0.0,0.0,1.0,,,,,,Validated reconstruction
decode,1786169658806495265,1786169659657379419,850884154,8.0,0.0,0.0,1.0,,,,,,Validated reconstruction
decode,1786169659657379419,1786169659806495265,149115846,8.0,0.0,0.0,1.0,,,,,,Validated reconstruction
decode,1786169659806495265,1786169660657379419,850884154,8.0,0.0,0.0,1.0,,,,,,Validated reconstruction
decode,1786169660657379419,1786169660806495265,149115846,8.0,0.0,0.0,1.0,,,,,,Validated reconstruction
decode,1786169660806495265,1786169661657379419,850884154,8.0,0.0,0.0,1.0,,,,,,Validated reconstruction
decode,1786169661657379419,1786169661806495265,149115846,8.0,0.0,0.0,1.0,,,,,,Validated reconstruction
decode,1786169661806495265,1786169662657379419,850884154,8.0,0.0,0.0,1.0,,,,,,Validated reconstruction
decode,1786169662657379419,1786169662806495265,149115846,8.0,0.0,0.0,1.0,,,,,,Validated reconstruction
